0:0:0:0:0:0:0:1 - - [07/May/2022:00:36:32 +0700] "GET /DoAn/product/ HTTP/1.1" 200 11378
0:0:0:0:0:0:0:1 - - [07/May/2022:00:36:32 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:37:18 +0700] "GET /DoAn/product/ HTTP/1.1" 200 11375
0:0:0:0:0:0:0:1 - - [07/May/2022:00:37:18 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:37:21 +0700] "GET /DoAn/ HTTP/1.1" 200 24546
0:0:0:0:0:0:0:1 - - [07/May/2022:00:37:22 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:37:22 +0700] "GET /DoAn/%3Cc:url%20value= HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:37:22 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:37:22 +0700] "GET /DoAn/%3Cc:url%20value= HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/ HTTP/1.1" 200 24310
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/assets/user/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/images/home/shipping.jpg HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/assets/user/images/footer/f02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/assets/user/images/footer/f04.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/assets/user/images/footer/f01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:49 +0700] "GET /DoAn/assets/user/images/footer/f03.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:59 +0700] "GET /DoAn/product/ HTTP/1.1" 200 11375
0:0:0:0:0:0:0:1 - - [07/May/2022:00:47:59 +0700] "GET /DoAn/assets/user/images/ico/apple-touch-icon-144-precomposed.png HTTP/1.1" 404 1047
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/product/ HTTP/1.1" 200 11375
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/css/price-range.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/May/2022:01:00:56 +0700] "GET /DoAn/assets/user/css/prettyPhoto.css HTTP/1.1" 304 -
